id,name,label
17251,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",0
9083,"Currants, european black, raw",1
14159,"Alcoholic Beverage, wine, table, red, Mouvedre",1
23431,"Beef, New Zealand, imported, ribs prepared, raw",0
16050,"Beans, white, mature seeds, cooked, boiled, without salt",1
10041,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, braised",0
03_0006,"Broad beans, raw",1
plant-based-94,Peppernomi Plant-Based Pizza,1
8065,"Cereals ready-to-eat, KELLOGG, KELLOGG'S RICE KRISPIES",1
1114,"Whey, sweet, fluid",0
2055,"Horseradish, prepared",1
12149,"Nuts, pine nuts, pinyon, dried",1
23076,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",0
13843,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
5600,"USDA Commodity, turkey ham, dark meat, smoked, frozen",0
5194,"Turkey, all classes, leg, meat and skin, cooked, roasted",0
13959,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
12021,"Seeds, safflower seed kernels, dried",1
5227,"Turkey, wing, from whole bird, non-enhanced, meat only, raw",0
16425,"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",1
11677,"Shallots, raw",1
23572,"Beef, ground, 80% lean meat / 20% fat, raw",0
371,"Pork, cheek, cut, raw",0
1229,"Cheese, white, queso blanco",0
17317,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, grilled",0
2023,"Spices, marjoram, dried",1
23153,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",0
5096,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",0
17414,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw",0
15093,"Biscuits, crackers, oil-sprayed",1
plant-based-139,Vegan Handmade Salted Maple Flavour Fudge,1
11563,"Tree fern, cooked, without salt",1
14654,"Beverages, nutritional shake mix, high protein, powder",1
453,"Artichoke, raw",1
13379,"Beef, chuck, blade roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0
1006,"Cheese, brie",0
16123,Soy sauce made from soy and wheat (shoyu),1
11474,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",1
16094,"Peanuts, valencia, oil-roasted, with salt",1
12119,"Nuts, coconut water (liquid from coconuts)",1
13441,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",0
1170,"Whale meat, raw",0
11981,"Peppers, hungarian, raw",1
15176,"Mollusks, squid, mixed species, cooked, fried",0
13488,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, raw",0
11213,"Endive, raw",1
31019,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, dry",0
12023,"Seeds, sesame seeds, whole, dried",1
16041,"Beans, pink, mature seeds, cooked, boiled, without salt",1
11189,"Pork, sausage, Frankfurter",0
11970,"Cabbage, napa, cooked",1
15112,"Candy, brittles",1
23304,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",0
15171,"Mollusks, oyster, Pacific, raw",0
8204,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",1
6290,"Bean sprouts, black gram sprouts, boiled",1
221,"Rice, brown, raw",1
23424,"Beef, New Zealand, imported, variety meats and by-products liver, cooked, boiled",0
7135,"Muskmelon, open culture, green flesh type, raw",1
11862,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",1
10959,"Pork, Shoulder breast, boneless, separable lean and fat, cooked, broiled",0
6182,"Tomatoes, fruit, raw",1
14209,"Coffee, brewed, prepared with tap water",1
20140,"Spelt, uncooked",1
6265,"Sponge gourd, immature fruit, raw",1
23465,"Beef, New Zealand, imported, rump centre, separable lean and fat, cooked, fast fried",0
13_0008,Mustard oil,1
13430,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",0
11148,"Chard, swiss, cooked, boiled, drained, without salt",1
13031,"Cheese, Edam",0
13967,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select, cooked, broiled",0
15073,"Cake and pastry, custard cream puff",1
20075,"Wheat, soft white",1
10_0013,"Lamb/Mutton, liver,raw",0
23236,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
10,"Aubergine (eggplant), raw",1
5154,"Pheasant, raw, meat only",0
43282,"Quail, cooked, total edible",0
13831,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",0
5127,"Chicken, stewing, giblets, raw",0
11371,"Potatoes, mashed, home-prepared, whole milk and margarine added",1
10054,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",0
10019,"Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted",0
7070,"Salami, cooked, turkey",0
6134,"Japanese radishes, Daikon, root without skin, raw",1
23267,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",0
20001,"Amaranth grain, uncooked",1
1152,"Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids, without added vitamin A",0
193,"Nut, pea, dried",1
6228,"Welsh onions, ""Konegi"" (small variety), leaves, raw",1
1286,"Yogurt, Greek, vanilla, nonfat",0
43541,"Ice creams, chocolate, rich",0
01_0005,"Maize/corn, yellow, dried, raw",1
13043,"Ice cream, regular (milk solids ? 15%, milk fat =8%)",0
7919,"Sausage, turkey, breakfast links, mild",0
plant-based-155,Plant Based Espresso Martini Flavour Loaded Choc Bar ,1
12095,"Nuts, chestnuts, chinese, boiled and steamed",1
plant-based-91,Plant Based Vanilla Rice pudding ,1
2051,"Vanilla extract, imitation, alcohol",1
13821,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",0
13965,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",0
6282,"Yam, bulbil, raw",1
04_0036,"Indian spinach, boiled* (without salt)",1
5121,"Chicken, stewing, meat and skin, and giblets and neck, raw",0
17239,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
305,"Tea, ready-to-drink",1
17087,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean only, cooked, braised",0
14086,"Beverages, V8 SPLASH Smoothies, Peach Mango",1
16024,"Beans, great northern, mature seeds, raw",1
7958,"Turkey sausage, fresh, cooked",0
23573,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled",0
13418,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",0
10_0007,"Chicken leg, without skin, raw",0
13046,"Ice cream, lacto-ice, low fat (milk solids ? 3% main lipid : vegetable fat)",0
569,"Bisquit, sweet, 'finnish'",1
12130,"Nuts, hickorynuts, dried",1
11022,"Beef, Japanese beef cattle, inside round, fat, raw",0
10993,"Pork, fresh, loin, country-style ribs, separable lean and fat, boneless, cooked, roasted",0
4688,"Salad dressing, spray-style dressing, assorted flavors",1
7037,"Olives, in brine, green",1
11027,"Bamboo shoots, cooked, boiled, drained, without salt",1
472,"Soft drink, sugar added",1
9018,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid",1
13981,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",0
23640,"Beef, variety meats and by-products, tripe, cooked, simmered",0
23598,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",0
15146,"Crustaceans, crayfish, mixed species, wild, cooked, moist heat",0
23312,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",0
6086,"Spinach mustard, ""Komatsuna"", leaves, raw",1
5170,"Turkey, skin from whole (light and dark), roasted",0
14124,"Alcoholic beverage, wine, table, white, Gewurztraminer",1
23151,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",0
14605,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",1
13332,"Beef, variety meats and by-products, pancreas, cooked, braised",0
2015,"Spices, curry powder",1
23218,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",0
11875,"Sweet potato, cooked, baked in skin, flesh, with salt",1
11615,"Chives, freeze-dried",1
14038,"Beverages, OCEAN SPRAY, Cran-Energy, Cranberry Energy Juice Drink",1
5333,"Chicken, ground, crumbles, cooked, pan-browned",0
23077,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",0
11697,"Arrowroot, raw",1
17049,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0
23420,"Beef, New Zealand, imported, intermuscular fat, raw",0
11982,"Peppers, pasilla, dried",1
15030,"Traditional confectionery, ""Kudzu-manju"" (sweetened gelatin made from kudzu starch, stuffed with red bean paste)",1
10345,"Mollusks, Japanese common squid*, raw
?*Syn. short-finned squid?",0
15100,"Biscuits, biscuits with jam topping",1
248,"Pork, ham, cured, canned",0
20015,"Corn bran, crude",1
8058,"Cereals ready-to-eat, KELLOGG, KELLOGG'S PRODUCT 19",1
11373,"Potatoes, au gratin, home-prepared from recipe using butter",1
748,"Milk, cultured, kefir",0
23591,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",0
11644,"Squash, winter, all varieties, cooked, baked, without salt",1
13985,"Beef, loin, bottom sirloin butt, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",0
43155,"Alcoholic beverage, wine, light",1
11400,"Potatoes, frozen, whole, unprepared",1
20027,Cornstarch,1
11351,"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",1
13453,"Beef, top sirloin, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",0
17063,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked",0
16316,"Beans, black, mature seeds, canned, low sodium",1
11192,"Pork, sausage, liver",0
485,"Beans, mung, dried, raw",1
12179,"Nuts, coconut meat, dried (desiccated), sweetened, shredded",1
11792,"Kale, scotch, cooked, boiled, drained, with salt",1
628,"Loganberries, frozen",1
7018,Chicken spread,0
10943,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, cooked, roasted",0
14619,"V8 SPLASH Juice Drinks, Tropical Blend",1
14633,"Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",1
781,"Cheese, semihard, Havarti, 30 % fidm.",0
13165,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",0
5302,"Poultry, mechanically deboned, from backs and necks without skin, raw",0
23479,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",0
43143,"Cabbage, japanese style, fresh, pickled",1
16016,"Beans, black turtle, mature seeds, raw",1
16136,"Winged beans, mature seeds, cooked, boiled, without salt",1
08_0021,"Jujube, raw",1
plant-based-49,Vegan Classic Ice Creams ,1
11250,"Lettuce, butterhead (includes boston and bibb types), raw",1
8069,"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED FLAKES",1
8145,"Cereals, whole wheat hot natural cereal, cooked with water, without salt",1
17237,"Lamb, domestic, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0
11014,"Beef, Japanese beef cattle, rib loin, fat, raw",0
323,"Tongue, ox, raw",0
8267,"Cereals ready-to-eat, GENERAL MILLS, FROSTED CHEERIOS",1
16054,"Broadbeans (fava beans), mature seeds, canned",1
863,"Wheat, kernels, whole/cracked",1
14260,"Beverages, tea, green, brewed, decaffeinated",1
6195,"Eggplant*, pickles, salted pickles
?*Syn. Aubergine?",1
23268,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",0
2075,"Seasoning mix, dry, taco, original",1
13839,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",0
11760,"Carrots, frozen, cooked, boiled, drained, with salt",1
4669,"USDA Commodity Food, oil, vegetable, soybean, refined",1
04_0032,"Amaranth, leaves, red, boiled* (without salt)",1
9146,"Jujube, raw",1
9240,"Peaches, canned, light syrup pack, solids and liquids",1
8637,"Cereals ready-to-eat, GENERAL MILLS, Oat Cluster CHEERIOS Crunch",1
1188,KRAFT CHEEZ WHIZ Pasteurized Process Cheese Sauce,0
10045,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",0
658,"Yam, raw",1
17083,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, cooked, fast roasted",0
23561,"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",0
4060,"Oil, sunflower, linoleic (less than 60%)",1
10081,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",0
6076,"Leaf celery, stems and leaves, boiled",1
5708,"Turkey, retail parts, enhanced, breast, meat only, raw",0
17298,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",0
8355,"Cereals ready-to-eat, QUAKER, MOTHER'S COCOA BUMPERS",1
13926,"Beef, tenderloin, separable lean and fat, trimmed to 1/8"" fat, prime, raw",0
1115,"Whey, sweet, dried",0
9213,"Orange juice, frozen concentrate, unsweetened, undiluted, with added calcium",1
14649,"Beverages, tea, hibiscus, brewed",1
1221,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener, fortified with vitamin D",0
plant-based-163,Plant Based 4 Meat-Free Sausage Rolls,1
4583,"Oil, mustard",1
plant-based-80,Plant-Based Burger,1
8288,"Cereals ready-to-eat, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Cereal",1
9232,"Passion-fruit juice, purple, raw",1
13937,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",0
9279,"Plums, raw",1
2024,"Spices, mustard seed, ground",1
01_0027,"Sorghum, raw",1
10146,"Pork, cured, ham, patties, unheated",0
17412,"Lamb, New Zealand, imported, neck chops, separable lean and fat, raw",0
29,"Beans, brown, dried",1
11910,"Corn, sweet, white, frozen, kernels cut off cob, unprepared",1
7148,"Apples, without skin, raw",1
239,"Butterhead lettuce (US), cabbage lettuce (UK), raw",1
16398,"Peanut butter, smooth style, without salt",1
16429,"Tofu, fried, prepared with calcium sulfate",1
1148,"Strawberry juice, concentrated, sugar not added",1
9118,"Grapefruit, raw, white, Florida",1
plant-based-173,herbivore-friendly,1
6010,"Kidney beans, ""Sayaingen"", immature pods, raw",1
5114,"Chicken, roasting, meat only, cooked, roasted",0
11856,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",1
14639,"Beverages, rice milk, unsweetened",1
20072,"Wheat, hard red winter",1
11750,"Cabbage, common (danish, domestic, and pointed types), stored, raw",1
4023,"Soybeans, mature seeds, whole, domestic, yellow seed coats, raw",1
13342,"Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw",0
43378,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",0
602,"Snail, edible, raw",0
plant-based-184,coconut milk,1
23062,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
10193,"Pork, fresh, backribs, separable lean and fat, cooked, roasted",0
23467,"Beef, New Zealand, imported, rump centre, separable lean and fat, raw",0
6201,"Turnip rape, flower buds and stems, raw",1
5316,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",0
1222,"Yogurt, chocolate, nonfat milk, fortified with vitamin D",0
9132,"Grapes, red or green (European type, such as Thompson seedless), raw",1
11790,"Kale, cooked, boiled, drained, with salt",1
6308,"Leeks, bulb and leaves, raw",1
5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",0
13930,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",0
16023,"Beans, french, mature seeds, cooked, boiled, without salt",1
5105,"Chicken, broilers or fryers, wing, meat only, raw",0
7963,"Frankfurter, meat and poultry, cooked, boiled",0
13596,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, choice, raw",0
15159,"Mollusks, clam, mixed species, cooked, moist heat",0
1281,"Yogurt, Greek, nonfat, strawberry, CHOBANI",0
10420,"Mollusks, Japanese common squid*, arms, tentacles and fins, raw
?*Syn. short-finned squid?",0
10152,"Pork, cured, ham, whole, separable lean only, unheated",0
165,"Cream, 13 % fat",0
417,"Beef, shin + leg (shank), raw",0
